"Indicator Category","Indicator Code","Indicator","Reporting Economy Code","Reporting Economy ISO3A Code","Reporting Economy","Partner Economy Code","Partner Economy ISO3A Code","Partner Economy","Product/Sector Classification Code","Product/Sector Classification","Product/Sector Code","Product/Sector","Period Code","Period","Frequency Code","Frequency","Unit Code","Unit","Year","Value Flag Code","Value Flag","Text Value","Value"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2018","","","","5163"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2017","","","","5493"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2020","","","","5078"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2022","","","","8254"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M05","May","M","Monthly","USM","Million US dollar","2021","","","","6813"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2021","","","","7010"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2022","","","","8433"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2018","","","","5133"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2020","","","","4786"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2017","","","","5158"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M06","June","M","Monthly","USM","Million US dollar","2019","","","","5239"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2020","","","","4931"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2019","","","","5856"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2018","","","","5415"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2017","","","","5304"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2022","","","","7805"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M07","July","M","Monthly","USM","Million US dollar","2021","","","","7252"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M08","August","M","Monthly","USM","Million US dollar","2021","","","","8099"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M08","August","M","Monthly","USM","Million US dollar","2022","","","","7541"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M08","August","M","Monthly","USM","Million US dollar","2018","","","","5202"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M08","August","M","Monthly","USM","Million US dollar","2019","","","","5568"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M08","August","M","Monthly","USM","Million US dollar","2020","","","","4955"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M08","August","M","Monthly","USM","Million US dollar","2017","","","","5272"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M09","September","M","Monthly","USM","Million US dollar","2017","","","","5268"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M09","September","M","Monthly","USM","Million US dollar","2020","","","","4727"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M09","September","M","Monthly","USM","Million US dollar","2021","","","","7570"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M09","September","M","Monthly","USM","Million US dollar","2019","","","","5746"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M09","September","M","Monthly","USM","Million US dollar","2018","","","","5037"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M09","September","M","Monthly","USM","Million US dollar","2022","","","","7407"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M10","October","M","Monthly","USM","Million US dollar","2018","","","","5398"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M10","October","M","Monthly","USM","Million US dollar","2017","","","","5281"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M10","October","M","Monthly","USM","Million US dollar","2019","","","","5889"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M10","October","M","Monthly","USM","Million US dollar","2021","","","","6863"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M10","October","M","Monthly","USM","Million US dollar","2020","","","","4674"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2020","","","","4500"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2021","","","","6191"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2019","","","","5893"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2017","","","","4668"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M11","November","M","Monthly","USM","Million US dollar","2018","","","","5350"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2018","","","","5336"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2017","","","","4578"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2019","","","","5374"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2021","","","","6587"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","032","ARG","Argentina","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M12","December","M","Monthly","USM","Million US dollar","2020","","","","3544"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","036","AUS","Australia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2022","","","","30614.826578"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","036","AUS","Australia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2019","","","","21278.59134"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","036","AUS","Australia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2018","","","","20059.222325"
"Merchandise trade values","ITS_MTV_MX","Total merchandise exports - monthly","036","AUS","Australia","000","","World","SITC3","Merchandise - SITC Revision 3 (aggregates)","TO","Total merchandise","M01","January","M","Monthly","USM","Million US dollar","2020","","","","19472.632703"
